In-Translate Biuro Tłumaczeń Inga Raczko-Runkiewicz #         biuro@in-translate.pl     #781 989 013
Centrum Medyczne Credomed Sp. z o.o. #         jozef.stasik@credomed.com     #(22) 350 07 07
Medi-Trans Artur Kałuski #         meditrans@op.pl     #504 170 772
Antar Irena Groniecka-Tarnkowska, Andrzej Tarnkowski Spółka jawna #         antar@antar.net     #(22) 518 36 00
Amiculus Przychodnia Weterynaryjna #         amiculus@weterynarzamiculus.pl     #533 994 483
Gabinet USG Chałupska-Camlet Izabela Radiolog #         izacc@interia.pl     #605 687 474
Achtamalka Maria Łopuszyńska Ubezpieczenia Medyczne #         achtamalka@o2.pl     #604 494 551
Marecki Ośrodek Zdrowia #         przychodnia@mozmarki.pl     #(22) 781 16 03
Samarytanka #         samarytanin47@wp.pl     #606 284 414
Hurtownia peruk Rokoko Hair Company/Hurtownia peruk Hair Partners #         warszawa@rokoko.com.pl     #(22) 648 14 00
Salon perukarski Rokoko Hair Company #         warszawa@peruka.pl     #(22) 648 14 00
Salon perukarski Rokoko Hair Company #         ursynow@rokoko.com.pl     #(22) 871 94 23
Studium Pracowników Medycznych i Społecznych #         info@oswiatalingwista.eu     #(58) 303 30 30
Agmar dr Agnieszka Sarnowska #         biuro@niemiecki-24.pl     #(22) 629 26 53
Przychodnia Weterynaryjna Provet s.c. #         lecznicaprovet@gmail.com     #(46) 861 50 35
Przychodnia Weterynaryjna Provet s.c. #         lecznicaprovet@gmail.com     #(22) 867 60 80
Sprzątanie - Volter Wioletta Kaczmarek #         wiolettakaczmarek6a@interia.pl     #781 530 408
Szkolenia BHP AS Anna Sadalska Wnuk #         ania.sadalska@wp.pl     #510 053 445
Ofidmed Dawid Sobólski #         kontakt@ofidmed.pl     #503 747 570
Szkolenia dla opiekunów zajmujacych się chorymi z Alzheimerem Activ Ltd sp. z o.o. #         biuro@adcreativ.com.pl     #792 341 441
Centrum Tłumaczeń Translator Express Ilona Sidorzak #         translator_express@interia.pl     #(25) 633 16 45
Marek Kempiński Kancelaria Radcy Prawnego #         marek.kempinskiradca@gmail.com     #571 533 013
Irmatic Sp. z o.o. #         sebastian.sawicki@irmatic.pl     #514 840 644
Wlatrans Wynajem Busów Przewóz Osób Transport Osób Przewozy Pracownicze #         wlazlikjanusz@gmail.com     #508 391 750
El-Med Wiesław Walaszczyk #         serwis.elmed@gmail.com     #502 218 162
Spec-Trans Transport kopiarek i kas pancernych Transport specjalistyczny Stańczak W. #         spectrans@interia.pl     #601 877 691
Agencja Ubezpieczeniowa - Ubezpieczenia Artur Jabłoński #         biuro@ubezpieczenia-jablonski.pl     #509 997 768
Agencja Ubezpieczeniowa - Ubezpieczenia Artur Jabłoński #         kontakt@ubezpieczeniajablonski.pl     #733 703 708
Marcin Wielgolaski #         marcin.wielgolaski@gmail.com     #668 836 816
Med-Park Sp. z o.o. #         przychodnia.medpark@gmail.com     #(23) 654 96 30
HMS Legal Advisers Matyjasik-Staszewska Holly Sp.j. #         kancelaria@hmslaw.pl     #508 168 908
Usługi Transportowe Patryk Salawerski #         patryk.s@intmail.pl     #579 160 639
Cotex Office Centre #         sekretariat@elkop.pl     #600 805 192
Medjana Centrum Medyczne #         medjana@medjanaradom.pl     #(48) 363 33 73
Kancelaria Adwokacka Adwokat Dorota Chotarska-Staroń #         dorota.chotarska-staron@adwokatura.pl     #602 308 472
Az Automatyka s.c. A. Wrzesiński Z. Pakos #         azautomatyka@onet.pl     #732 193 684
Trans-Maj-Przewóz Osób Chorych #         karetki@transmaj.pl     #602 655 423
Otm- Odbiory Techniczne Mebli, Rzeczoznawstwo Meblowe Jarosław Raszczuk #         biuro@rzeczoznawca-meble.com.pl     #603 756 565
Hieronim Biuro Tłumaczeń #         hieronim@supermedia.pl     #601 591 545
Ella Laboratorium Badania Mikrobiologiczne Dermatologiczne Aplikacyjne i Fizyko-Chemiczne #         biuro@ellalab.com     #(22) 723 81 20
Zielony Zakątek Opieka Nad Osobami Starszymi Joanna Sawicka #         tomaszsawicki@onet.eu     #501 183 187
Olga Grabowska Feguro #         kontakt@feguro.pl     #508 623 468
Faszcza Dariusz Skup Złomu u Klienta Warszawa i Okolice #         faszczad@gmail.com     #505 150 395
Hupex PPHU Zygfryd Hułas #         biurohupex@hupex.pl     #602 255 716
Amica - Apteka Internetowa 24h #         amica-apteka@farmia.pl     #(22) 787 86 76
Biuro tłumaczeń przysięgłych Anżela Mialdun-Ekielska #         anzelam@interia.pl     #606 720 893
Mgr Anna Cichocka Tłumacz Przysięgły Języka Angielskiego #         anna@cichocka.com     #504 178 355
Jarosław Kamiński Kancelaria Adwokacka #         jaroslaw.kaminski@kancelariakaminski.com.pl     #609 652 649
Drewart-Energy Sp. z o.o. #         biuro@solart.com.pl     #(22) 759 37 12
Sylwifon Aparaty Słuchowe Sylwia Gajda #         sylwia2-72@tlen.pl     #606 627 393
Biuro Tłumaczeń Profesjonalnych – Jan Chylak #         btp-janchylak@poczta.internetdsl.pl     #(22) 665 93 05
Puzia-Sobieska Olga Biuro Tłumaczeń Jęz. Angielskiego #         biurosyntax@gmail.com     #608 013 242
Ermed Medical Equipment Service PUH #         ermed@ermed.pl     #(48) 331 30 45
Wojciech Panek Prywatny Gabinet Ginekologiczny #         wojtek.panek@op.pl     #(24) 364 98 80
Medford - Marek Gorajek #         mrkgrj@gmail.com     #601 362 743
Apteka Pruszkowska 24h #         hello@open-door.biz     #(22) 759 53 84
Fieldstat #         info@drbresearch.pl     #(22) 275 56 28
Mak-Med Niepubliczny Zakład Opieki Zdrowotnej Badania kliniczne, leczenie biologiczne #         marekkrogulec@wp.pl     #(22) 729 88 56
Multiagencja Ordon Partnerzy #         biuro@ordonpartnerzy.pl     #500 013 672
GESSEL, Koziorowski Kancelaria Radców Prawnych i Adwokatów Sp.p. #         mail@gessel.pl     #(22) 318 69 01
TiK Zbigniew Tolak #         biuro@tik.com.pl     #(22) 838 02 42
Angiomedicus Centrum Flebologii i Laseroterapii Lek. Zbigniew Kupis #         kontakt@angiomedicus.pl     #722 341 247
Centrum Medyczne Terpiłowski Sp. z o.o. #         cm.terpilowski@gmail.com     #600 028 583
Łukasz Brzozowski Kancelaria Radcy Prawnego #         biuro@lblegal.pl     #606 652 519
Ubezpieczenia CMF Ewelina Łęczek #         ewelina.leczek@wp.pl     #504 511 055
Kancelaria Adwokacka Aleksandra Krauze #         biuro@kzlaw.pl     #784 324 306
Chemia Przedsiębiorstwo Handlu Chemikaliami Sp. z o.o. #         chemia@chemiawarszawa.pl     #(22) 679 99 41
Exigen - Usługi Informatyczne, Pogotowie Komputerowe #         exigenrb@gmail.com     #517 392 923
Podoestetica Tomasz Kaska #         biuro@hurtowniapodoestetica.pl     #533 333 643
Pod Centaurem S.C. Grzegorz Pęczek, Ewa Gliszczynska - Pęczek #         centaurvet@gmail.com     #(22) 722 90 79
Catering Dietetyczny Happy Hour Dominika Rucińska #         cateringdietetyczny@poczta.fm     #506 504 194
Alpina Pośrednictwo ubezpieczeniowe Damian Szpilski #         alpinabis@wp.pl     #502 450 563
Superdent #         gabinet@super-dent.pl     #(22) 812 65 05
czeski.pl S.C. #         tlumacz@czeski.pl     #601 435 569
Salon Poczujeuforie #         kontakt@poczujeuforie.pl     #512 365 330
Transport Międzynarodowy - Simco Transport Sp. z o.o. #         k.korab@simcotransport.pl     #515 985 245
Piotr Gazarkiewicz Zakład Tapicerski #         tapicer.gazarkiewicz@o2.pl     #607 614 383
Roman Zaremba Gabinet lekarski USG #         r.zaremba.usg@gmail.com     #505 922 091
Grzegorz Żywocki Producent sprężyn #         biuro@sprezynyzywocki.pl     #(22) 620 27 99
Staltech s.c. Obróbka Skrawaniem #         krzysztof@staltech.info     #501 239 460
Adwokat Teresa Zdanowicz Kancelaria Adwokacka #         zdanowicz.adwokat@wp.pl     #603 807 481
Besa24 Beata Sankowska #         besa24@op.pl     #501 150 750
Salon kosmetyczny Bonjour Beauté #         kontakt@bonjourbeaute.pl     #502 114 052
Przychodnia Weterynaryjna Wibrys Piotr Pawłowski #         wibrys1@wp.pl     #(24) 266 94 10
Gaja Kółka i Wózki Transportowe #         phugaja@onet.pl     #(22) 814 22 88
Angitia Sp. z o.o. #         angitia@angitia.pl     #535 001 482
Business English Consulting Katarzyna Dzik #         katarzyna.dzik@interia.pl     #509 651 433
Bio-Chic sp. z o.o. #         biuro@bio-chic.pl     #(22) 654 15 89
Ergo-Poż s.c. Andrzej Kwasiborski, Jacek Paweł Lech #         ak998@wp.pl     #601 224 064
Przychodnia Weterynaryjna 4 Łapy #         maciejmajcher1@gmail.com     #787 203 160
Sklep Medyczny #         medycznysklep@rokoko.com.pl     #(22) 871 94 24
Zdrowe Dziecko Prywatna pomoc lekarska dla dzieci Klinika pediatryczna #         rejestracja@klinikazdrowedziecko.pl     #(22) 729 07 54
Beko Technologies sp. z o.o. #         info.pl@beko-technologies.pl     #(22) 314 75 40
TLC-Clinic. Klinika Laseroterapii #         info@tlc-clinic.com.pl     #886 520 147
Salon urody CATHERINE #         skolimowska.kasia@gmail.com     #518 561 261
Małgorzata Kantecka lek. med. alergolog #         kanteckam@hotmail.com     #603 942 522
Praktyka Lekarska Dr Nauk Medycznych Dorota Nawacka #         crais@op.pl     #600 080 001
Prestige FHU Grzegorz Rolnik #         g.rolnik@prestige-radom.pl     #668 555 939
Kancelaria Adwokacka Dagmara Lasocka #         d.lasocka@wp.pl     #504 141 541
Boyk Adam Kolak #         biuro@boyk.pl     #691 969 669
Lek.med. Stefan Jeznach Specjalistyczny Gabinet Chirurgiczno-Urologiczny #         stefan.jeznach@wp.pl     #(25) 644 39 89
Silver Nieruchomości Martyna Szrebka #         martyna.szrebka@wp.pl     #508 097 091
Cap Franco Danuta Dobrzyńska #         danutadobrzynska@gmail.com     #600 076 646
10 Agencja Tekst Biuro Tłumaczeń #         stawki@pro.onet.pl     #(22) 831 47 01
Joga Vet Przychodnia Weterynaryjna Dorota Wasylewska-Jakima #         wasvet@wp.pl     #881 481 681
Magdalena Matczak Martbud #         strefadobregosnu@gmail.com     #604 784 000
Biomar Marek Pruchniewski #         marek@biomar.waw.pl     #533 877 468
Jerzy Konarzewski Usługi Medyczne #         ortopedakonarzewski@gmail.com     #603 796 432
PERFEKT K&amp;M BUD Krystian Affek ##531 623 504
Danuta Maria Rzempołuch Biuro Ubezpieczeń #         biuro@wyszkowubezpieczenia.pl     #502 575 612
Kasiula-Czyściula Katarzyna Miękus #         kasiulaczysciula@gmail.com     #518 310 632
Duo-SOFT - Kasy fiskalne oprogramowanie #         amichalik@duosoft.pl     #(25) 682 35 17
Korolczuk Grażyna, lek. med. Spec. ginekolog położnik. USG #         idakorolczuk@gmail.com     #500 196 788
Krzysztof Wojciechowski Gabinet masażu. Rehabilitacja, masaże, nastawianie kręgosłupa, leczenie wad postawy #         krzysio.w1@gmail.com     #502 430 737
Firma sprzątająca Clean-Up-Service Agnieszka Dzidowska #         adzidowska.cleanup@gmail.com     #791 079 060
Pedi Sana Podolog Mobilny Barbara Drewin #         podolog.pedisana@interia.pl     #577 608 998
Szkoła Języków Obcych Epi-Centrum #         szkola@epi-centrum.com.pl     #605 591 839
S Dental Clinic #         pawelsr@poczta.onet.pl     #(22) 810 35 61
Dekorator #         dekorator@poczta.onet.pl     #603 411 839
Kancelaria Radcy Prawnego Łukasz Łapiński #         lukaszlapinski83radcapr@gmail.com     #530 756 626
Podolife Gabinet Zdrowych Stóp Podolog Justyna Józefczak #         justka19@interia.eu     #535 688 562
Art Composites Kompozyty Polimerowe Dominik Zimniak #         artcomposites@kompozyty-polimerowe.pl     #791 535 298
Hurej Andrzej Usługi Ślusarskie #         anna.klewickahurej@wp.pl     #(22) 615 63 00
Małgorzata Piętowska Usługi stomatologiczne #         malgosia.pietowska@gmail.com     #609 780 955
Elżbieta Kaczmarek Rachunkowość, doradztwo S.C. #         ela@kaczmarek.nazwa.pl     #(22) 649 22 03
Taxpert Kancelaria Podatkowa Anna Jakacka Sp. K.A. #         taxpert@taxpert.pl     #(22) 814 38 83
Kędzierscy Usługi Medyczne s.c. #         kpiotr1@interia.pl     #(25) 682 22 70
Jacek Lisawa dr nauk med. spec. ginekolog-położnik #         lisawa@wp.pl     #(22) 849 84 64
Ad Centrum Ubezpieczeń Agnieszka Dmoch #         admoch@agentpzu.pl     #516 014 141
Nzoz Duo-Med - Bezpłatne Hospicjum Domowe Oraz Opieka Długoterminowa #         mariola_surma@wp.pl     #608 193 867
Dmp Frigo Trans Damian Pietka Mariusz Pietka s.c. #         dmp.frigo.trans@op.pl     #501 390 975
Głuchowska Dorota Przychodnia Weterynaryjna #         soniavet@wp.pl     #501 328 716
Położnik - Ginekolog Ewa Filipp #         filipp_e@tlen.pl     #(22) 330 90 00
Dom Seniora Galicja Hanna Rudzka #         hanita1978@wp.pl     #606 167 822
Artur Grodzki Praktyka Lekarska #         agrodzki1958@gmail.com     #504 170 484
Tłumaczenia Przysięgłe Domi-Trans #         jaceklem@poczta.onet.pl     #600 230 025
Avocado Odzież Reklamowa #         biuro@avocado-promo.pl     #788 640 740
Książek Stanisław Agent ubezpieczeniowy #         info@doradztwo-ubezpieczeniowe.pl     #501 124 537
Klimatex Przedsiębiorstwo Budowlano-Instalacyjne #         klimatex@poczta.onet.pl     #602 648 055
Jan Śliwiński Usługi lekarsko-pielęgniarskie #         neologizm651@wp.pl     #609 373 790
Alicja Koszel-Orłowska, lek. specjalista otolaryngolog, chirurgia głowy i szyi #         ea@easylink.com.pl     #797 542 004
Siemkowicz Marian Lek Med Spec Chirurg Ortopeda Gabinet Diagnostyki Chirurgiczno - Ortopedycznej #         bsiemkowicz@wp.pl     #(22) 721 17 17
Zeldent Gabinet Stomatologiczny Zejdler Elżbieta #         zejdlerela@gmail.com     #(22) 774 48 33
Poradnia Żywienia Klinicznego Hack Your Health #         poradnia@hackyourhealth.pl     #729 850 229
1 Anna Knapińska Centrum Med-Estetica S.C. ; 2 Profi-Med Anna Knapińska #         a.knapinska@interia.pl     #605 151 341
1. Armoni Arkadiusz Reszczyk 2. Medic House S.C. Hurtownia Medyczna M i A Reszczyk ##507 131 161
1. Oko S.C. Michał Popieluch Małgorzata Senkowska 2. Usługi Lekarskie Małgorzata Senkowska ##(22) 795 09 31
1.Everco S.C. 2.Mag S.C. Marek Magdziarz ##(22) 863 94 55
3dd Paweł Skrzeliński #         3_d_d@vp.pl     #790 522 552
3g Vision  Sp. z o.o. #         piotrek.grzelak@gmail.pl     #608 412 951
4 RAD Sp. z o.o. Sp.k. ##504 113 552
4leben Katarzyna Jesionowska #         kjesionowska94@gmail.com     #Oceń firmę i napisz o niej opinię:
4medical Sp. z o.o. #         biuro@4medical.pl     #(22) 497 18 40
A New Therapy Sp. z o.o. ##(22) 654 46 92
A/ Rem-Kol Przedsiębiorstwo Usługowo-Handlowe Jolanta Kolczyńska B/ NZOZ Koldent Jolanta Kolczyńska - Wspólnik Spółki Cywilnej ##601 224 055
Ab Med Serwis Arkadiusz Dobkowski #         arek.dobkowski@abmedserwis.pl     #602 235 366
Ab Med Serwis Biuro #         serwis@abmedserwis.pl     #(22) 703 62 15
Ab Redmed Bogusław Łabiszewski ##697 255 962
Abc Euroscience Sp. z o.o. ##(22) 652 22 06
Ab-Dental Laboratorium Techniki Dentystycznej Arkadiusz Bajorek ##730 020 888
Ab-Med Adam Biernacki #         adasbiernacki@poczta.onet.pl     #661 870 204
Abr Warszawskie Aparaty Słuchowe Sp. z o.o. ##730 830 111
Abredmed A. Szczęsny B. Łabiszewski ##501 255 951
Achilles Centrum Medyczne Adrian Rymarczyk #         adrian@rymarczyk.eu     #Oceń firmę i napisz o niej opinię:
Acrodent Mariusz Sikorski #         msik2msik2@gmail.com     #508 586 623
Actino Katarzyna Kowalik ##(22) 245 03 99
Activ Małgorzata Frasunkiewicz #         biuro@magtar.pl     #(22) 863 32 66
Activision Life S.A. ##501 555 543
Activision Life Sp. z o.o. Bank Komórek Macierzystych ##501 555 543
Activmed S.C. Ewa Meyer Beata Makulec ##(25) 683 17 48
Ad Dent Anna Drożdż Pracownia Protetyczna #         anik761@gazeta.pl     #Oceń firmę i napisz o niej opinię:
Adam Bonisławski Boni-Pol ##668 625 329
Adam Gałecki Ratownictwo Medyczne #         adas.galecki@gmail.com     #Oceń firmę i napisz o niej opinię:
Adam Kowalczewski Akstomed #         a6703@op.pl     #795 430 888
Adam Piechnik ##668 129 610
Adam Stańczak Pogotowie Ratunkowe Remedium #         adam.stanczak3@wp.pl     #511 162 998
Adam Witecki Adam-Med Usługi Medyczno-Szkoleniowe i Budowlane #         awitecki@legionowskiewopr.pl     #Oceń firmę i napisz o niej opinię:
Adam Witkowski ##606 100 879
Ad-Dent Sp.j. Agata Kraśniewska i Dorota Kalwasińska ##698 644 815
Adent Adriana Stacewicz #         ada.stacewicz@wp.pl     #502 144 670
A-Dent Niepubliczny Specjalistyczny Zakład Opieki Zdrowotnej Danuta Zdanowska-Podolska ##(24) 266 96 91
Adigo Małgorzata Grudka #         goniagr@o2.pl     #Oceń firmę i napisz o niej opinię:
Ad-Lab Laboratorium Analityki Medycznej Dorota Leszczyńska Ewa Woźniak ##(22) 817 50 10
Ad-Lab Laboratorium Analityki Medycznej Dorota Leszczyńska Ewa Woźniak #         adlab@wp.pl     #(22) 817 50 10
Admed Adam Kiljanek ##502 729 548
Admed Sklep Medyczny Wypożyczalnia Sprzętu Rehabilitacyjnego #         admed.radom@gmail.com     #790 762 890
Advance Europe-Medical Equipment Biuro Techniczno-Handlowe ##(22) 843 05 18
Advance S.C. Przedstawicielstwo ##(22) 843 04 47
Aero-Medica Sp. z o.o. ##(22) 828 40 67
AG Pharma Andrzej Goch #         testy@agpharma.pl     #604 773 619
A/Gadir Alicja Lekarz Usługi Medyczne #         agadir23@wp.pl     #661 817 018
Aga-Labor S.C. Jan Gonstał, Lidia Gonstał #         agalabor@agalabor.com.pl     #(22) 842 01 02
Agalabor Sp. z o.o. #         biuro@agalabor.com.pl     #Oceń firmę i napisz o niej opinię:
Agamed Trans Adam Gulatowski Sp. J. #         agamed@medycznytransport.pl     #539 404 040
Agata Biedrzycka Agata Biedrzycka ##(22) 843 30 75
Agata Heromińska Opieka Medyczna ##608 204 175
Agencja Oceny Technologii Medycznych ##(22) 566 72 00
Agmed Usługi Medyczne Agnieszka Koc #         agn.koc.1976@wp.pl     #Oceń firmę i napisz o niej opinię:
Agmed-Gazy Medyczne Sp. z o.o. #         biuro@agmedgazymedyczne.pl     #(24) 364 63 55
Agnieszka Bekker CALL-DENT #         agnieszkabekker@yahoo.com     #694 425 025
Agnieszka Gardyszewska Usługi Medyczne #         agnieszka_gardyszewska@interia.pl     #Oceń firmę i napisz o niej opinię:
Agnieszka Jóźwik - Ratownik Medyczny #         agnieszka_jozwik@o2.pl     #Oceń firmę i napisz o niej opinię:
Agnieszka Kulczycka-Dopiera #         kulczycka.agnieszka@gmail.com     #600 490 139
Agnieszka Mazurkiewicz Wsp. S.C. M i M; NZOZ Aldent-M ##(48) 366 13 68
Agnieszka Sobczyńska-Tomaszewska ##506 069 568
Agnieszka Wieczorek Ratownik #         agnieszkawieczorek21@gmail.com     #Oceń firmę i napisz o niej opinię:
Agropol Sp. z o.o. Przychodnia Przyzakładowa #         agropol@agropol-potycz.pl     #Oceń firmę i napisz o niej opinię:
Ahaya Sp. z o.o. ##(22) 733 15 31
Aidmedica Katarzyna Lefek #         lefekkatarzyna@gmail.com     #Oceń firmę i napisz o niej opinię:
Aina Sp. z o.o. #         AINAPOLAND@GMAIL.COM     #513 168 063
Akademia Komunikacji Medycznej Stowarzyszenie #         komunikacjamedyczna@gmail.com     #Oceń firmę i napisz o niej opinię:
Akademia Opiekuńczo-Medyczna #         ekstbogd@go2.pl     #(22) 868 48 82
Akademia Prawa Medycznego Sp. z o.o. #         kontakt@akademiaprawamed.pl     #691 747 353
Akademia Zdrowia i Urody #         biuro@fzik.pl     #Oceń firmę i napisz o niej opinię:
Akademickie Centrum Medyczne ##(48) 383 66 05
Akademickie Centrum Medyczne DZIENNY I CAŁODOBOWY ZAKŁAD OPIEKI I REHABILITACJI ##(22) 559 24 26
Akademickie Centrum Medyczne PRZYCHODNIA LEKARSKA #         rejestracja@akcemed.pl     #(22) 559 24 26
Akademickie Centrum Medyczne Punkt Dystrybucyjny Sprzętu Medycznego #         recepcja@centrumkonferencyjne.com.pl     #(22) 559 21 31
Akademickie Centrum Medyczne ZAKŁAD REHABILITACJI ##(22) 559 24 26
Akint Sp. z o.o. #         krzysztof.kozlowski@akint.pl     #(22) 243 40 77
Akme - Sp. z o.o. #         akme@akme.com.pl     #(22) 853 50 69
Akme Sp.j. ##(22) 853 50 69
Akmedic Adam Krzykwa #         akmedic@op.pl     #(24) 264 51 02
Akmedic Zakład Techniki Medycznej Marek Płachta #         akmedic.radom@wp.pl     #504 081 928
Aksler Marcin Aksler ##695 917 660
ALAB laboratoria (budynek Pogotowia Ratunkowego) Punkt pobrań ##(22) 525 12 73
ALAB laboratoria (przy Instytucie Pomnik-Centrum Zdrowia Dziecka) Punkt pobrań ##(22) 815 18 00
ALAB laboratoria Punkt pobrań ##(29) 765 21 91
ALAB laboratoria Punkt pobrań ##(48) 344 94 92
ALAB laboratoria Punkt pobrań ##(46) 864 97 30
Alab Laboratoria Sp. z o.o. #         alab-laboratoria@o2.pl     #(22) 349 60 60
ALAB laboratoria Sp. z o.o. #         alab-laboratoria@wp.pl     #(22) 349 60 60
ALAB laboratoria (Szpital Czerniakowski) Punkt pobrań ##(22) 318 63 73
Alab-Med Sp. z o.o. ##798 643 693
Alamed Pracownia Badań Medycznych Jacek Wojciechowski ##605 390 939
Ala-Med Usługi Medyczne Alicja Myślińska-Linde #         alicjamyslinska01@gmail.com     #608 536 412
Alcor Centrum Medyczne Niepubliczny Zakład Opieki Zdrowotnej ##(22) 622 69 22
Aledental Usługi Protetyczne Andrzej Lewicki ##(22) 851 31 31
Aleksandra Matczak Vel Maciejewska Pracownia Protetyki Stomatologicznej #         olamaciejewska85@interia.pl     #603 604 976
Alergo-Med Poradnia Specjalistyczna ##(22) 448 47 77
Alexis Ii Sp. z o.o. Bis Sp. K. #         alexis@alexis.com.pl     #(22) 738 72 70
Alfa Lecznica Rodzinna ##(22) 729 32 21
Alfa Medicus Dariusz Kowalewski #         biuro@alfamedicus.pl     #602 303 221
Alfa S.C. Mikołaj Józef Krajewski Jolanta Kiełczewska #         alfa.med@wp.pl     #Oceń firmę i napisz o niej opinię:
Alfa-Lek Centrum Medyczne ##(22) 826 45 02
Alicamed Alina Krzemińska #         info@alicamed.com     #(22) 822 68 67
Alizamed Centrum Medyczne NZOZ #         bogdan.sliwicki@gmail.com     #(46) 862 12 21
Alko PPHU J. Woszczyk #         pphu_alko@wp.pl     #(22) 720 40 78
Allenort Onkologia Sp. z o.o. ##(22) 333 72 73
Alles-Med Sp. z o.o. #         allesmed-spolka@gmail.com     #797 213 223
Alliance Pharma Sp. z o.o. ##504 150 712
Allmed S.C. #         internetowy@allmed.sklep.pl     #Oceń firmę i napisz o niej opinię:
Allmedica Polska S.C. Zakład Opieki Zdrowotnej ##(22) 677 22 44
Allmedica Sp. z o.o. ##791 039 499
All-Reh Katarzyna Końska #         all-reh@wp.pl     #504 235 769
Almed Niepubliczny Zakład Opieki Zdrowotnej Przychodnia Lekarska ##(46) 862 45 44
AMD Anna Dudek ##797 291 604
AMD Anna Dudek #         amed@amed.med.pl     #(22) 400 40 41
Amdl Usługi Masażu Andrzej Łazicki #         andrzejmasaz@onet.pl     #513 897 240
Amed Anna Wojdyna #         anulka395@wp.pl     #Oceń firmę i napisz o niej opinię:
AMED Biuro Techniczno-Handlowe ##(22) 715 71 86
Amed Zakład Aparatury Medycznej #         kontakt@chiramed.com.pl     #(24) 264 74 84
Amimed Sp. z o.o. ##(22) 787 52 06
Amimed Sp. z o.o. ##(22) 610 52 60
Amimed Sp. z o.o. #         amimed@amimed.pl     #(22) 787 52 06
Amimed Sp. z o.o. Sp.k. ##227 875 206
Amodent Niepubliczny Zakład Opieki Zdrowotnej #         piastow@amodent.pl     #(22) 753 85 85
Amrat Grupa Ratownictwa #         pawelkepa.pawmed@gmail.com     #503 993 899
