Zremb Przedsiębiorstwo Techniczno-Handlowe Spółka z ograniczoną odpowiedzialnością #         biuro@zremb-slupca.pl     #(63) 275 21 31
Specjalistyczne Techniki Zabezpieczeń Przemysław Walczak #         stz.system@gmail.com     #604 177 402
Michalski Electric Tomasz Michalski #         biuro@melectric.pl     #600 700 065
Elektro-Inwest Stacje transformatorowe automatyka przemysłowa Jan Kaczmarek #         elektrokonin@go2.pl     #(63) 249 39 51
Paka Sp. z o.o. Sp.k. #         paka@onet.pl     #782 179 981
Gas-Electronic Stefan Samulski #         s.samulski@gaselectronic.pl     #(61) 828 00 70
WK Architekci Sp. z o.o. Sp.k. #         biuro@wk-architekci.pl     #(61) 646 90 70
Domagała&amp;Syn s.c. Zakład Budowlany #         domagala.wojtek@wp.pl     #603 227 914
Omega Brkić, Musialski, Żyto Sp.j. #         ireneusz.zyto@rondo-spolka.pl     #501 772 588
Rak-Pol #         jacek-ozdowski@wp.pl     #601 769 906
Maciej Zajączkowski Biuro Inżynierskie #         info@hbm.com.pl     #(61) 662 56 66
Benetex Spółka z ograniczoną odpowiedzialnością #         biuro@benetex.pl     #(61) 870 56 92
Falcon Maciej Nowak #         biuro@falconprojekt.pl     #603 851 138
Aga Wózki widłowe Sprzedaż, serwis, wynajem #         aga-toyota@wp.eu     #607 212 444
Tekmat s.c. Robert Ignasiak Zbigniew Nuszkiewicz #         biuro@tekmat.pl     #728 317 241
Przedsiębiorstwo Handlowe Centrum #         annabarczak@gazeta.pl     #(61) 285 81 75
Viktor PHU Usługi Pogotowie Sprzątające Jacek Julkowski #         stefi3@tlen.pl     #601 847 773
Elektryk, instalacje, alarmy, monitoring - Electron Waldemar Kuryłowicz #         waldek-k7@o2.pl     #665 287 129
3K Tech Tomasz Kubacki #         hydraulika@3ktech.pl     #(61) 870 71 67
Metatron. Bramy przemysłowe, segmentowe, szybkobieżne. Piekielniak J. #         metatron.jan@wp.pl     #534 369 282
Błysk Beata Maćkowiak #         blysk@blysk.poznan.pl     #(61) 867 20 62
Conecto Profiles Sp. z o.o. #         role@conecto-profiles.com     #608 696 024
Egt Logistic Hanna Krajewska #         info@egtlogistic.pl     #606 288 867
Oknario #         biuro@oknario.pl     #785 602 325
Palisada Ogrodzenia P. Hausman P. Milewski Sp.j. #         kontakt@palisadaogrodzenia.pl     #503 752 228
FFH Przemysław Mitulski #         przemek.mitulski77@gmail.com     #512 170 494
Mk Maxbud Sp. z o.o. #         mkmaxbudpl@gmail.com     #735 138 903
Jarosław Dobrowolski Autoryzowany Serwis Połączeń Taśm Transportujących #         dobrowolski@hot.pl     #602 375 991
Biuro Doradztwa Budowlanego Bartosz Agaciak #         bartek_agaciak@wp.pl     #661 709 731
Rolmax s.c. PHU Jerzy Wałęsa Dariusz Jaśkiewicz Daniel Wałęsa #         brak     #(62) 763 77 66
Handel i Usługi Diesel Tomasz Gatka #         tgatka@yahoo.com     #603 130 383
Gajewski Dominik Sprzedaż i Serwis Opon #         dominik.gajewski@op.pl     #(67) 286 35 46
Ben-Bud Benedykt Bzodek #         ben.bud0404@onet.pl     #512 427 591
Marian Osiński Zakład Instalacji Sanitarnych CO i Gaz #         biuro@marianosinski.com     #602 153 833
Bmeko Brykczyński Sp.k. #         biuro@bmeko.com.pl     #(62) 722 57 17
Zoller Polska Sp. z o.o. #         biuro@zoller-a.at     #(61) 819 88 80
Pallets-Service Azierski Krzysztof #         biuro@pallets-service.pl     #607 979 889
Mikogaz Mikołaj Krzyżaniak #         mikogaz@wp.pl     #605 470 541
Dragon-Bram ##693 723 124
Rem-Kotlin Sp. z o.o. #         gadomski@remkotlin.pl     #600 988 064
K.rys Projekty Budowlane Krystian Palicki #         krystian_palicki@wp.pl     #794 224 150
Novoferm Polska Sp. z o.o #         zandecka@novoferm.pl     #(61) 898 78 00
Biuro projektów konstrukcji budowlanych NEOKON #         neokon@neokon.pl     #(61) 843 26 51
Marcin Borkowski Przedsiębiorstwo Techniczno-Budowlane #         biuro@ptbborkowski.pl     #504 375 700
Jakpol Systemy Alarmowe #         brak     #(61) 830 14 11
Pietrzak Grzegorz Systemy Zabezpieczeń #         zabezpieczenia.pietrzak@gmail.com     #602 764 294
Pracownia Archeologiczna Refugium s.c. M. Talarczyk-Andrałojć M. Andrałojć #         refugium.poznan@gmail.com     #604 207 269
Elektro-Technika Phu Sc Paweł Komorowski Adam Komorowski #         elektro-technika@wp.pl     #(67) 255 48 20
Inżynieris Biuro Usług Technicznych Tomasz Łuczak #         brak     #693 776 835
Tech-Plan Spółka cywilna Robert Grędas, Artur Turski #         tech.plan@wp.pl     #607 447 525
Hop-Home Our Passion Firma remontowo-budowlana Kinga Artymowicz #         hop.ogrodzenia@onet.pl     #661 781 777
Zakład DDD S.C. Witold Kubik #         witoldkubik@wp.pl     #602 521 091
Herbud Poznań sp. z o.o. #         slawomir.hercog@herbud-poznan.pl     #601 985 703
Tech Mech Hurtownia Przemysłowa Kurzawski Bogdan #         techmech@techmech.pl     #(65) 529 90 34
Animar Instalowanie Systemów Alarmowych A.M.Kozak #         animar@animar.com.pl     #601 736 447
Bud-Ar Sp. z o.o. #         s.tomaszewska@bud-ar.pl     #510 062 824
Tombud System Waldemar Wicherek #         firma@tombud.info     #(61) 296 10 51
Zrobud Zakład Robót Ogólnobudowlanych Marek Kędzia #         zrobud@o2.pl     #(62) 761 74 96
Mar-Fil Ślusarstwo Tomasz Majorczyk #         tomek.majorczyk@op.pl     #600 021 165
Naumenkoff Sp. z o.o. #         naumenkoff.poznan@op.pl     #571 850 651
J i M Went PHU #         biuro@wentylatory.biz.pl     #(61) 833 65 24
Edisontech Patryk Tymiński Instalacje elektryczne #         edison.tech@onet.pl     #729 326 533
Kry-weld Krystian Dynak #         dynakkrystian@wp.pl     #784 615 281
Major Group Maciej Wypchło #         kontakt@grupamajor.pl     #509 113 780
Ochrona w Gnieźnie #         dozor@dozor.pl     #693 553 182
Magdalena Bukczyńska-Bubień MBB Usługi Sprzątające #         magda0368@onet.eu     #509 508 657
Biała Rękawiczka Sp. z o.o. #         biala.rekawiczka.poz@gmail.com     #796 480 704
Lidmont Herbik Jarosław Kompleksowe Usługi Budowlane #         jarekh2@op.pl     #667 671 000
Mardom Usługi Rolnicze #         benia155@wp.pl     #609 967 409
GMK Modern Spółka z ograniczoną odpowiedzialnością #         matczaklukasz@wp.pl     #602 551 819
Rad-Stal Radosław Berliński #         berlin0@onet.pl     #781 291 621
Tech-Pol Roman Cichocki #         techpol.net@gmail.com     #(63) 245 58 78
Puc Kompleksowe Usługi Sprzątające Sidorowicz-Michalak A #         puc121@interia.pl     #884 799 921
Paweł Fraszewski Elektryk Poznań Instalacje elektryczne, odgromowe, fotowoltaika #         pawelfraszewski@gmail.com     #695 948 201
Czysty Dom Monika Jaszyk #         sebastianjaszyk@wp.pl     #695 849 931
Forkdoc - wózki widłowe #         serwis@forkdoc.eu     #511 071 250
Sys-Tel s.c. Przedsiębiorstwo Usług Technicznych #         t_gawalek@op.pl     #602 755 274
Ibp Instalfittings sp. z o.o. #         technicalpl@ibpgroup.com     #723 210 270
Jerzy Kaczmarek Zakład Usług Elektrycznych #         biuro@jurek-zue.pl     #501 454 787
Czubiel Paweł Zakład Malarski #         biuro@zmpc.pl     #509 637 025
Onbex Olgierd Niebieszczański #         onbexniebieszczanski@poczta.fm     #(61) 853 51 87
NIKO Patryk Dzimiński #         niko-biuro@wp.pl     #608 581 695
Rusztowania - Wice Witek Damian #         wice5@wp.pl     #691 753 433
Auto-Kosmetyka Albert Lester #         albertlester88@wp.pl     #661 083 812
Klimatyzacje Wentylacje Airam Andrzej Nogaj #         airamklima@gmail.com     #795 571 893
Mas Bud s.c. Patryk Ratajczak, Michał Szwajłyk #         masbud2000@interia.pl     #(61) 677 07 28
Produkcja Palet Andrzej Frankowski #         fuhfrankowski@wp.pl     #600 457 393
Grzegorz Liwerski DDD Dezynfekcja Dezynsekcja #         liwerski@post.pl     #606 424 419
Czyściewka Ewa Stebach #         ewa.kaziu@wp.pl     #508 479 654
Mirosław Brzeziński Naprawy Maszyn Przemysłowych #         nmp-brzezinski@wp.pl     #691 547 541
Wojciech Klimek Usługi Ogólnobudowlane #         kliminstal@op.pl     #603 257 524
Rychflex Remonty Maszyn Fleksograficznych #         rychflex@wp.pl     #604 941 644
Pranie tapicerki i mycie okien Bochenek #         bochenek.wlodziu@gmail.com     #502 614 254
Instalacje Elektryczne Patryk Szwiergiel #         patryk.szwiergiel@wp.pl     #607 685 565
Hydro-instal Mariusz Strzelecki #         hydroinstalmariuszstrzelecki@gmail.com     #667 282 286
Compan Jerzy Czajka #         info@ultramyt.pl     #(62) 721 05 14
Mk Tech Marek Kurp #         kontakt@mkmyjki.pl     #609 980 222
Patmar Engineering &amp; Consulting #         biuro@patmar-eng.pl     #537 871 050
Śrubex Maria Wojtynka #         srubexpolko@op.pl     #(62) 769 24 23
Tcrj #         kontakt@tcrj.pl     #601 878 168
Elektro PHU Kostrzewa Rafał #         kostrzewa1968@interia.pl     #513 587 427
Jarosław Musiałowski #         musialowski87@wp.pl     #535 256 081
Certum Wycena Nieruchomości Marta Szymańska #         biuro@certum-wycena.pl     #603 881 683
Forum s.c. #         forum@adres.pl     #605 212 475
Izo-Mar Kompleks Mariusz Janecki #         izomarkomp@wp.pl     #506 535 399
Elektronix-Rtv Serwis Patryk Wieczorek #         elektronik222@wp.pl     #517 455 618
Lider Aleksander Zaporowski #         a.zaporowski@interia.pl     #506 122 506
PHU Stal-Wit Grzegorz Witke #         witke.stalwit@interia.pl     #608 315 662
Instalacje Elektryczne Michał Antczak #         miki2450@wp.pl     #697 133 768
Mega Plus Usługi porządkowe Mariusz Domański #         biuro-megaplus@wp.pl     #505 017 020
Klima-T Firma Handlowo-Usługowa Krzysztof Wiśniewski #         krzysiekwisniewski@o2.pl     #(79) 672 84 80
Cegaz Armatura Przemysłowa #         cegaz@cegaz.pl     #(61) 830 16 62
Optimaa Phu Łukasz Polerowicz #         dry.max@wp.pl     #518 300 586
Inż. Andrzej Skonieczny Biegły Sądowy Rzeczoznawca Majątkowy Budowlany BHP #         a.s.rzeczoznawca@gmail.com     #605 079 860
Sedo Stanisław Dziudziel #         sedo@sedo-bud.pl     #602 504 094
Bożena Stodolna Polskie ogrody #         bok_stodolni@op.pl     #509 739 569
Roman Nowakowski Zakład Elektroniczny #         r.nowakowski@list.pl     #603 751 318
Carlo Fhu Wower K. #         karol.wower@vp.pl     #510 111 968
Zakład Ogólnobudowlany Tadeusz Dunaj - Budowa domów, Wykończenia, Remonty #         zobtd@wp.pl     #601 751 339
Andrzej Chołdrych Naprawa Wag #         naprawa_wag@wp.pl     #696 917 972
Eko-Mix Firma Sprzątająca Małgorzata Bruss-Nowak #         sprzatanie-kontakt@o2.pl     #602 213 521
Packsol Ryszard Warczyński #         ryszard.warczynski@packsol.pl     #(61) 424 41 82
Paweł Kopyść - Wózki Widłowe Serwis #         pawel.kopysc@onet.pl     #881 918 190
Firma Sprzątająca - Fabryka Czystości Justyna Grześczyk #         justyna.grzesczyk@vp.pl     #506 284 999
Sat-Tech Systemy alarmowe i monitoring #         alarm@post.pl     #602 231 928
Elżbieta Piątkowska Rzecznik Patentowy Kancelaria Patentowa #         elzbieta.piatkowska@onet.eu     #(61) 663 41 61
Partner s.c. #         adam.bhppartner@onet.pl     #601 724 740
Phu Instalacje-Borkowski Karol Borkowski #         karolborkowski25@wp.pl     #721 017 076
El Prof Usługi Elektroinstalacyjne Jarosław Szkudlarz #         jarek_sz1@o2.pl     #608 501 880
Sigma Sp. z o.o. #         wwrobel1989@gmail.com     #(61) 897 04 00
Pferd VSM Sp. z o.o. #         biuro@pferdvsm.pl     #(61) 897 04 80
MultiMasz sp. z o.o. sp. k. #         multimasz@multimasz.pl     #(62) 791 51 50
Metalzbyt sp. j. #         sklep@metalzbyt.pl     #(61) 843 53 30
Styll-Grom Ochrona odgromowa piorunochrony #         styllgrom95@gmail.com     #697 495 986
Kotły Grzewcze Dragon sp. z o.o. #         sklep@kotly-piece.pl     #535 798 836
Ryszkiewicz Roman Blacharstwo budowlane, dekarstwo, ciesielstwo #         biuro@romdach.pl     #(62) 738 08 15
Suaid Spółdzielnia usług antenowych i dźwigowych #         suaid@windydzwigi.pl     #(61) 873 72 00
Klimatyzacja, Wentylacja, Pompy Ciepła - Sprzedaż Montaż - Klima Master #         biuro@klima-master.pl     #695 613 499
Lewandowska Sp. z o.o. Sp.k. #         poczta@lewandowska-dzwigi.pl     #662 098 622
EL-DRUT Sp. z o.o. #         biuro@el-drut.com.pl     #(67) 256 11 95
Energo-trans-met sp.j.Skup metali kolorowych skup złomu skup metali #         biuro@energo-trans-met.pl     #(63) 278 04 16
El-Dach Patryk Niedźwiadek #         patrykniedzwiadek810@gmail.com     #537 007 883
Grupa Burkietowicz Sp.k. #         kontakt@burkietowicz.pl     #(62) 733 83 30
Cezab Distribution Sp. z o.o. #         office@cezab-distribution.pl     #(62) 720 54 30
Grupa Cezab Czwordon, Niemiec, Wołowicz Spółka jawna #         biuro@cezab.pl     #(62) 735 55 56
Natix Natalia Świerkowska #         natixkostka.poznan@gmail.com     #792 718 290
Geotras Sp.j. Baczyński Krzysztof, Gaca Tomasz #         biuro@geotras.net     #(63) 277 10 05
Klima Plus Przedsiębiorstwo wielobranżowe Grażyna Czyżak, Marta Czyżak-Jęczkowska Spółka Jawna #         biuro@klima.pl     #(61) 679 11 22
Grzegorz Wróblewski Usługi geodezyjne i kartograficzne #         wroblewskigrzegorz68@wp.pl     #600 354 597
Pomiar Przemysław Bajstok #         pomiar-pbajstok@wp.pl     #604 205 776
Speed-Tynk Grzegorz Adam #         danuta.sporzecka@onet.com.pl     #694 190 034
Kombat Agencja Ochrony i Usług Sprzątających Łukasz Skorupiński #         agencjaochronykombat@wp.pl     #691 818 137
Przybyłek Roboty ziemne #         jerzy.przybylek@interia.pl     #601 055 182
Okno-Profil s.c. #         okno-profil@o2.pl     #(62) 738 96 26
Mezon Instal Serwis Sp. z o.o. #         serwis@mezon.pl     #(61) 810 11 05
Pracownia Języka Angielskiego Joanna Chułek #         joanna.chulek@pja.biz.pl     #692 477 961
Kopalnie Kruszyw Wiśniewscy Danuta Wiśniewska #         transport@poczta.onet.pl     #502 132 851
Zama Spółka z ograniczoną odpowiedzialnością #         biuro@zama.com.pl     #(61) 653 12 88
Friqi Marta Przynoga #         friqi_shoes@wp.pl     #503 662 568
Centrum Badawczo-Rozwojowe Palab Sp. z o.o. #         biuro@palab.pl     #(61) 102 52 05
Normfest Polska Sp. z o. o. #         info@normfest.pl     #(61) 843 91 40
Plast-Metal PPHU Jacek Idkowiak #         zup@vp.pl     #605 560 304
Ślusarstwo i spawalnictwo Aleksander Nowak #         biuro@slusarstwo-nowak.pl     #602 699 714
MATKAR Mateusz Wojnowski #         matkar-33@wp.pl     #502 153 886
Multicom s.c. Sławomir Pakuła, Jan Jankowski #         multico@po.onet.pl     #(61) 833 95 11
Autobutlegaz #         autobutlegaz@gmail.com     #889 492 286
Stanisław Ortyl Zakład Murarski #         ortbud@gmail.com     #500 786 865
Adam Józefiak Serwis palników i kotłów #         spik@interia.pl     #(67) 255 49 30
Paweł Werc Tłumacz Przysięgły Języka Angielskiego i Francuskiego #         translat@poczta.net.pl     #605 634 666
Apdar Dariusz Rajman #         apdar@wp.pl     #600 718 890
PK-Bud Przedsiębiorstwo budowlane Krzysztof Puślecki #         pkbud@poczta.onet.pl     #601 836 548
Globex Spółka z ograniczoną odpowiedzialnością Spółka komandytowa #         info@globex.com.pl     #600 707 359
Zap-Biznes Park sp. z o.o. #         fischer@zap-biznespark.pl     #(62) 737 24 87
Asip Piotr Sauer Biuro Usług Inżynierskich #         psauer@orange.pl     #501 758 956
AKU Recykling Andrzej Lewicki #         aku.recykling@gmail.com     #696 339 821
IT-Energy sp. z o.o. #         kontakt@it-energy.pl     #502 283 491
PHU Domino-Bud Patryk Rojek #         domino-bud29@wp.pl     #663 166 976
Inżynieria Środowiska Jarosław Flamer #         j.flamer@wp.pl     #575 280 366
Polcast Mateusz Raczkowski #         biuro.polcast@gmail.com     #663 432 877
Mar-Met Marcin Wawrzyniak #         marmet.mw@gmail.com     #506 609 326
Pompy Wawrzyński Tomasz Wawrzyński #         infomaszyny@wp.pl     #609 346 438
Iwona Sroczyńska Ogrody #         iwonasroczynska@wp.pl     #500 263 750
Hydron hydraulika siłowa Mariusz Sząszor #         kontakt@hydron.com.pl     #(67) 350 53 69
Gryzli Kręgi Marcin Pesała #         marcinpesala23@o2.pl     #883 820 175
Winda Sp.j. Zakład Elektromechaniki Dźwigowej #         winda.poznan@op.pl     #(61) 879 63 10
Raf-Pol Rafał Bzik #         biuro.raf-pol@o2.pl     #692 246 546
Przedsiębiorstwo Wielobranżowe Elpropo s.c. Piotr Stadnik, Paweł Pikosz #         elpropo@wp.pl     #728 997 266
Bielik Pralnia Wodna i Chemiczna #         info@bielik.com.pl     #(61) 443 41 83
Akwatech Systemy Sp. z o.o. Sp.k. #         info@akwatech.pl     #(61) 820 20 11
Piotr Małecki Pracownia Inżynierska #         biuro@pracowniainzynierska-malecki.pl     #507 511 601
UNIMARKET – dostawca odczynników #         unimarket@home.pl     #(61) 822 04 50
Kj-Styl Pracownia Architektoniczna Krzysztof Jędrzejczak, Lech Krukowski #         lech.krukowski@gmail.com     #601 778 109
Blach-Dek Robakowski s.c. #         biuro@blach-dek.pl     #600 296 963
Megavolt Michał Dymalski #         megavolt@megavolt.com.pl     #603 478 772
P.W. Kaczmarek Konrad Kaczmarek #         konrad@ppt.pl     #502 187 628
AS Projekt Adam Sieniawski #         a.k.sieniawski@gmail.com     #668 397 135
El-Went Miłosz Gniła #         elwent2017@op.pl     #883 690 005
Geo-MI Michał Rybka #         kontakt@geomi.pl     #506 111 707
Fabivent Tomasz Fabiszak #         tomasz.fabiszak@gmail.com     #606 804 171
Usługi Budowlane Jarosław Zakrocki #         jaroslaw.zakrocki1983@gmail.com     #603 157 922
Esgum #         biuro@esgum.com.pl     #(61) 810 81 57
Zuma Wypożyczalnia Monika Pieszałka #         kontakt@zuma-wypozyczalnia.pl     #789 250 290
PHU Spawpol Jerzy Jankowski #         spawpol.lutogniew@o2.pl     #667 771 311
Wiktor Banaszak Eco Side Klimatyzacja, Pompy ciepła, Fotowoltaika #         ecoside.info@gmail.com     #693 250 971
CDE Building Waldemar Szewczyk #         waldek.szewczyk@wp.pl     #691 863 029
Pro-Mont Piekarski Sp.j. #         oborniki@pro-mont.pl     #604 521 040
Maniek Usługi Budowlane Mariusz Staszak #         mariuszstaszak.00@gmail.com     #515 873 919
Arsteel Firma handlowo usługowa Lidia Wojciechowska #         arsteel@arsteel.pl     #604 064 461
##test
Rembud Bujak &amp; Pietrzak Spółka Jawna #         rembudmarta@interia.pl     #(62) 760 24 93
Mavis Produkcja Handel Usługi Marek Szreiber #         biuro@mavis.pl     #602 383 481
Pol-Puch Sławomir Prus #         pol-puch@wp.pl     #604 940 272
Wojtas Usługi Sanitarne Co Wojciech Potrzeba #         wojtek.potrzeba1@gmail.com     #781 202 603
Pracownia Projektowa Jolanta Kukowiecka- Strzelec #         projekty.strzelec@onet.pl     #661 762 078
Woźniak Nieruchomości Justyna Tomasiewicz-Woźniak #         biuro@wozniaknieruchomosci.pl     #606 757 304
Agropol Daniel Niewiadomski #         agropol.opalenica@gmail.com?     #533 179 727
Donauchem Polska Sp. z o.o. #         a.wasielewska@donauchem.pl     #(61) 646 54 00
Tartak Strzałków #         kuznik@poczta.idsl.pl     #695 923 722
Ardom-Serwis Klimatyzacja, chłodnictwo, naprawa AGD #         ardomserwis@konin.lm.pl     #(63) 242 34 70
De Waal Polska Sp. z o.o. Wykonywanie fundamentów specjalnych Wykonywanie fundamentów specjalnych #         biuro@dewaal.pl     #(68) 459 30 02
Płytexpol Sławomir Szociński #         plytexpol@op.pl     #604 350 817
Elektromechanika Dźwigowa Sp. z o.o. Windy, Schody, Platformy Jacek Raczkowski #         zapytanie@edjr.pl     #(61) 866 23 93
Hołyś Transport Dominik Hołyś #         holys-transport@wp.pl     #501 128 538
Gospodarstwo Warzywniczo-Sadownicze Michał Stasiak #         stasiak.sarbinowo@vp.pl     #511 160 790
Zakbet s.c. Zakład betoniarski #         zakbet@wp.pl     #601 930 368
Techog Spółka z Ograniczoną Odpowiedzialnością #         kontakt@techog.pl     #(65) 529 32 86
Calesco S.A. #         calesco@calesco.pl     #603 615 651
Homag Polska Sp. z o.o. #         karolina.czarnecka@homag.com     #(61) 647 45 00
Air Products Sp. z o.o. #         roboprojekt.poznan@roboprojekt.pl     #618 791 603
Seb-Pol Sebastian Korbanek #         seb-pol33@wp.pl     #506 031 374
1. FH K2 Ogrody 2. Sklep Przemysłowy Urszula Stolarska ##600 899 909
1 PH Kowal-Truck S.C. 2 Handel Branży Przemysłowej Kowalska Barbara Stanisława ##506 082 753
