Panteon Firma Szkoleniowo-Usługowa Arkadiusz Szewczyk #         firma@panteontorun.pl     #605 031 379
Air Products Sp. z o.o. #         dembczp@airproducts.com     #503 133 337
Vet Centrum Przychodnia weterynaryjna Dawidowicz K., lek. wet. #         centrumvetwloclawek@gmail.com     #(54) 413 88 66
Pracownia Psychotechniczna Milena Wyszyńska #         psychotechnika@op.pl     #606 156 971
Zbigniew Wojciech Muszyński Lekarz Medycyny Specjalista Ortopeda Traumatolog #         wojmusz@wp.pl     #(56) 300 43 01
Małgorzata Drewniak-Arent Prywatna Praktyka Lekarska #         malgoarent@wp.pl     #792 840 996
Luda Bublyk - tłumacz ukraińskiego #         ludatlumacz@gmail.com     #515 174 648
Wagtor Bis Mariusz Wojciechowski #         biuro@wagtor.pl     #602 488 755
Gabinet Masażu Take a breath Przemysław Łukowski #         gabinet.takeabreath@gmail.com     #780 071 762
Elżbieta Ślifierz-Piotrowska Lek Med Gastrolog #         e.slifierzpiotrowska@gmail.com     #601 930 991
1 Abc Medical- Jędrzej Giziński 2 Centrum Medyczne Gizińscy- Jędrzej Giziński #         jedrzej.gizinski@gizinscy.pl     #(52) 345 50 80
1. Indywidualna Specjalistyczna Praktyka Lekarska Rożnowski Krzysztof 2. Medyczno-Urologiczny NZOZ Alfauro ##606 895 128
1. Medsklep Włodzimierz Wójcicki 2. Wiffinity Polska Włodzimierz Wójcicki ##506 159 685
10 Wojskowy Szpital Kliniczny z Polikliniką Samodzielny Publiczny Zakład Opieki Zdrowotnej #         szpital@10wsk.mil.pl     #Oceń firmę i napisz o niej opinię:
1.Prywatny Gabinet Lekarski Teresa Patan2.Niepubliczny Zakład Opieki Zdrowotnej Praktyka Rodzinna-Mój Lekarz ##(56) 494 37 70
3D Dental Pracownia Techniki Dentystycznej Łukasz Szydłowski #         3ddental.sc@gmail.com     #793 300 793
3d Dental Pracownia Techniki Dentystycznej Piotr Drążkowski #         piotr.drazkowski@gmail.com     #Oceń firmę i napisz o niej opinię:
Acustic Magdalena Szłod ##(52) 348 40 63
Acustic S.C. Grzegorz Szłod Robert Szłod ##(56) 643 00 18
Adamczak Labor Małgorzata Adamczak #         biuro-tpr@wp.pl     #Oceń firmę i napisz o niej opinię:
Adam-Med Hurtownia Odzieży Hasan Abdul Quaium #         hurtownia.sara@yahoo.com     #660 987 054
Ad-Med Adam Greszkiewicz ##517 976 213
Adrian Paprocki ##606 655 413
Agamed 1.Transport - Usługi Romuald Barej2. Transport Medyczny Romuald Barej #         barej-serwis@wp.pl     #501 326 988
Agamed Agnieszka Kwiecińska #         aga.kwiecinska@op.pl     #721 665 398
Agamed Laboratorium Techniki Dentystycznej Ewelina Barej #         ewelina.barej@gmail.com     #508 152 930
Agamed Transport Medyczny Sp. z o.o. #         biuro@aga-med.eu     #508 152 940
Agmed Przedsiębiorstwo Produkcyjno-Handlowo-Usługowe Zdzisław Jasik ##(56) 654 64 40
Agnieszka Krupska-Falacińska-Przedsiębiorstwo Wielobranżowe Med-Ag #         agnieszka.kf@med-ag.pl     #666 844 764
Agnieszka Orylska Usługi Medyczno - Pielęgniarskie ##504 097 848
A.Kownacki Salon Optyczny Kamil Kownacki ##(54) 232 39 16
Aksel-Med Anna Mikinka ##(52) 389 62 56
Akson Krzysztof Brodowski Gabinet Neurologiczny Sklep Medyczny ##608 090 275
A.Kubiak M.Lorek  Spółka Jawna  Niepubliczny Zakład Opieki Zdrowotnej ##(52) 384 99 90
ALAB laboratoria (10 Wojskowy Szpital Kliniczny) punkt pobrań ##(52) 584 79 73
ALAB laboratoria Sp. z o.o. VITALABO NZOZ Sp. z o.o. VITALABO NZOZ Sp. z o.o. ##(52) 346 92 05
ALAB laboratoria (Szpital MSWiA) punkt pobrań ##(52) 582 62 70
Alco Laboratorium Analiz Lekarskich ##(52) 348 56 86
Aleksander Szczepański ##799 049 870
Alergo-Vita Sp. z o.o. Niepubliczny Zakład Opieki Zdrowotnej #         alergovita@op.pl     #(52) 328 95 70
Alfamed Npiepubliczny Zakład Opieki Zdrowotnej #         alfamed321@wp.pl     #(56) 697 62 50
Alhamed Hadaczek Aleksandra ##501 505 610
Alina Patalas Diagnostyka Laboratoryjna ##505 729 484
Aljamedica Sklep Medyczny ##(54) 426 94 54
Almed Aleksandra Lebida #         sklep@almed-bydgoszcz.pl     #(52) 341 51 69
Al-Med w Jabłonowie Pomorskim NZOZ #         aleksandraciach@interia.pl     #(56) 697 94 46
Almedic Niepubliczny Zakład Opieki Zdrowotnej Yehya Al-Hosam ##(54) 284 80 96
Alpha PPUH Andrzej Lewandowski ##508 106 512
Ambu - Med Tomasz Schefler Ratownictwo Medyczne #         tomasz.schefler@wp.pl     #Oceń firmę i napisz o niej opinię:
Amicus Niepubliczny Zakład Opieki Zdrowotnej Przychodnia Lekarska Dorota Janiuk ##(56) 687 16 46
Anchem Laboratorium Badawcze ##(56) 493 27 60
Andriy Podolyanchuk Cad Dental Desing #         cadmancourse@gmail.com     #Oceń firmę i napisz o niej opinię:
Aneta Jarentewicz Usługi Opiekuńczo-Medyczne ##662 608 592
Anita Bator ##697 075 769
Anna Eichberger Ratownik Medyczny #         andzia120380@wp.pl     #Oceń firmę i napisz o niej opinię:
Anna Murawska Usługi Protetyczne Anna Murawska ##698 101 381
Anna Olszewska ##669 037 847
Apolonia Medical S. A. ##(52) 324 44 30
Aps S.C. Marzenna Tsanakas Iraklis Tsanakas ##(56) 461 55 78
Arczi-Med Arkadiusz Januzik #         arczi.med@gmail.com     #782 525 710
Areszt Śledczy Zakład Opieki Zdrowotnej #         as_bydgoszcz@sw.gov.pl     #(52) 582 97 29
Armedic Arkadiusz Szefler #         arkadiusz.szefler@gmail.com     #515 519 112
A.R.S. Med. Diagnostic S.C. Stefan Radosław Maciak ##(52) 345 71 81
Ars Medica Przychodnia Lekarska Niepubliczny Zakład Opieki Zdrowotnej ##(52) 355 20 22
Ars Medica S.C. Poradnie Dominika i Michał Bryczkowscy ##606 485 071
Ars Medica Sp. z o.o. Niepubliczny Zakład Opieki Zdrowotnej ##(56) 498 24 08
Ars Medica Sp. z o.o. Niepubliczny Zakład Opieki Zdrowotnej Laboratorium Analityczne ##(56) 498 24 08
Arsmed Niepubliczny Zakład Opieki Zdrowotnej ##(54) 253 10 27
Arsmed Sp. z o.o. Przedsiębiorstwo Przemysłowo-Handlowo-Usługowe ##(52) 322 31 02
Arthrohealth Sp. z o.o. Sp.k. ##600 979 113
Asklepios-Medica S.C. Ewa Mularska Tomasz Mularski #         kontakt@asklepios-medica.pl     #532 553 624
Audiomed Aparaty Słuchowe Andrzej Szczypiński #         biuro@audiomed24.pl     #604 479 703
Aurum Usługi Medyczne Daria Owczarzak ##602 481 946
Babachan Import-Eksport #         babachan@op.pl     #(52) 345 76 66
Bach Nowakowska Anna Usługi Laboratoryjne ##506 376 840
Bank Krwi Pracownia Serologiczna ##(56) 641 46 61
Baranowski Przemysław Specjalistyczna Praktyka Lekarska ##660 672 980
Barbara Anna Kornowicz Ratownik Medyczny #         basia_annawp.pl@wp.pl     #605 054 713
Barbara Strzykowska Strzykowska-Med #         basia80.28@o2.pl     #Oceń firmę i napisz o niej opinię:
Bartek - Bartłomiej Rogowski #         bartez9@op.pl     #Oceń firmę i napisz o niej opinię:
Bartłomiej Kosmalski Usługi Ratownictwa Medycznego #         marcel5001900345@wp.pl     #Oceń firmę i napisz o niej opinię:
Bartosz Szczupakowski Usługi Medyczne ##517 270 905
Beata Kamińska Usługi Medyczno-Pielęgniarskie Na Wezwanie i W Szpitalu ##500 461 709
Beata Zwierko Obsługa Apatury Medycznej ##519 181 577
Biniak-Gatza Aleksandra Laboratorium Analiz Lekarskich ##(52) 363 37 14
Bio-Ksel Sp. z o.o. #         bksel@bio-ksel.com.pl     #(56) 462 24 24
Bożena Bruź Firma Usługowo Medyczna Pracownia Rentgenowska NZOZ Rentgen #         stomatologiadentus@wp.pl     #502 029 249
Brzesia-Med Wiktoria Brzeska #         wiktoriab482@gmail.com     #Oceń firmę i napisz o niej opinię:
Bydgoska Medyczna Przychodnia Centrum Sp. z o.o. ##(52) 373 29 23
Bydgoska Szkoła Medyczna #         policealna@byd.pl     #(52) 567 07 60
Cad-Dent Anna Sęczkowska Klaudia Rup Sp.j. ##501 764 614
Cal Dent Medyczna Firma Handlowo-Usługowa #         caldent@caldent.com.pl     #(56) 462 06 46
Cal Dent Medyczna Firma Handlowo-Usługowa ##607 070 602
Caldent Diagnostic Medyczna FH Jolanta Adamowicz #         caldent@caldent.com.pl     #(56) 642 66 22
Centrum Badania Znamion -Twoje Znamiona #         praca@twojeznamiona.pl     #781 445 685
Centrum Diagnostyczno-Lecznicze Barska Ośrodek Zdrowia ##(54) 284 01 21
Centrum Informacji Turystycznej #         cit@pakosc.pl     #(52) 356 90 41
Centrum Innowacji Medycznych Copernicus Sp. z o.o. #         adrian@open-link.pl     #Oceń firmę i napisz o niej opinię:
Centrum Medyczne Alfa w Brodnicy NZOZ ##509 141 740
Centrum Medyczne Amicmed ##(56) 451 71 00
Centrum Medyczne Białe Błota Centrum Macierzyństwa ##570 000 122
Centrum Medyczne Clinic Derm Aleksandra Rudzka #         aleksandrar357@gmail.com     #Oceń firmę i napisz o niej opinię:
Centrum Medyczne Clw-Med Aneta Cichomska i Joanna Łuka-Wendrowska Sp. J. #         a.cichomska@wp.pl     #Oceń firmę i napisz o niej opinię:
Centrum Medyczne D3 Sp. z o.o. #         krzysztof.gierlotka@gmail.com     #(52) 364 54 58
Centrum Medyczne Familia Sp. z o.o. ##(52) 522 50 50
Centrum Medyczne Gizińscy Sp. z o.o. #         michal.malak@gizinscy.pl     #(52) 345 50 80
Centrum Medyczne Gizińscy Sp.z.o.o ##(52) 345 50 80
Centrum Medyczne Ikar w Grudziądzu NZOZ ##(56) 461 11 66
Centrum Medyczne Jedynka Sp. z o.o. #         zpl@pro.onet.pl     #(56) 642 79 70
Centrum Medyczne Kermed Sp.j. Katarzyna Sadowska-Kędzia Renata Bijata-Bronisz i Ewa Kowalińska #         kermed@kermed.pl     #602 582 872
Centrum Medyczne Kwel- Med #         biuro@kwel-med.pl     #601 626 277
Centrum Medyczne Kwel-Med Poradnia Urologiczna i Andrologiczna ##(52) 379 69 69
Centrum Medyczne Kwel-Med Sp. z o.o. ##(52) 379 69 69
Centrum Medyczne Kwiatowa Andrzej Krzyżaniak #         andrzejkrzyzaniak@wp.pl     #Oceń firmę i napisz o niej opinię:
Centrum Medyczne Lasermed Sp. z o.o. #         biuro@laseroterapia.bydgoszcz.pl     #790 575 757
Centrum Medyczne Łubna Mariusz Strupiechowski #         mstrupiechowski1@wp.pl     #608 498 489
Centrum Medyczne Mariodent Mariola Swarcewicz #         amalgamat8@wp.pl     #(56) 688 08 33
Centrum Medyczne Medicor S.C. Małgorzata Kasperczak Piotr Kordas ##(56) 645 41 65
Centrum Medyczne Medikar - Borowicz Sp.j. #         medikar@interia.pl     #602 816 039
Centrum Medyczne Niepubliczny Zakład Opieki Zdrowotnej #         goska.szym@wp.pl     #(52) 349 06 45
Centrum Medyczne OLK-MED Sp. z o.o. #         olk@olk.pl     #(56) 622 23 13
Centrum Medyczne Orthofocus Sp. z o.o. ##662 101 303
Centrum Medyczne PESMED #         pesmed.bydgoszcz@gmail.com     #501 232 629
Centrum Medyczne Sir Med Sp. z o.o. ##(52) 355 79 15
Centrum Onkologii im. F. Łukaszczyka ##(52) 374 30 00
Centrum Ortopedii i Rehabilitacji dla Dzieci ##(56) 648 45 84
Centrum Rehabilitacji Medycznej Remed Sp. z o.o. ##(56) 645 86 85
Centrum Rehabilitacji Novamed Sp. z o.o. #         rejstracja@novamed.pol.pl     #(56) 649 86 87
Centrum Usług Medycznych Dialmedica Sp. z o.o. ##(54) 234 29 30
Centrum Zdrowia Araszkiewicz Łaźnia Miejska #         centrum@araszkiewicz.com.pl     #(52) 340 53 92
Centrum Zdrowia Araszkiewicz Łaźnia Miejska Sp. z o.o. ##(52) 320 99 77
Centrum Zielarsko-Medyczne Osłowska-Skwira Talarek Sp.j. #         sklep@ziolowaapteka.pl     #604 055 420
Ceramiart Pracownia Protetyczna Andrzej Mularski #         amul@o2.pl     #601 682 212
Cezal-Bydgoszcz Oddział ##(52) 322 04 65
Cezal-Bydgoszcz Sklep Zaopatrzenia Medycznego ##(56) 498 34 97
Cezal-Bydgoszcz Sklep Zaopatrzenia Medycznego ##(52) 322 56 11
Cezal-Bydgoszcz Sklep Zaopatrzenia Medycznego ##(56) 461 70 00
Cezal-Bydgoszcz Sklep Zaopatrzenia Medycznego ##(52) 340 08 12
Cezal-Bydgoszcz Sklep Zaopatrzenia Medycznego ##(54) 282 27 61
Cezal-Bydgoszcz Sklep Zaopatrzenia Medycznego ##(52) 315 10 21
Cezal-Bydgoszcz Sklep Zaopatrzenia Medycznego ##(54) 231 19 38
Cezal-Bydgoszcz Sklep Zaopatrzenia Medycznego ##(52) 322 96 06
Cezal-Bydgoszcz Sklep Zaopatrzenia Medycznego ##(56) 654 00 20
Cezal-Bydgoszcz Sklep Zaopatrzenia Medycznego ##(52) 385 27 91
Chełmińska Informacja Turystyczna #         it@it.chelmno.pl     #(56) 686 21 04
Chirurg S.C. Niepubliczny Zakład Opieki Zdrowotnej A.Pac A.Gawłowski K.Borkowski w Brodnicy ##(56) 498 27 58
Civis Vita Centrum Medyczne #         civisvita@wp.pl     #(56) 644 75 89
Colordent Laboratorium Dentystyczne Wojciech Dębkowski #         w.debkowski@interia.pl     #Oceń firmę i napisz o niej opinię:
Consultron Sp.j. S. Listopadzki J. Szyperski P. Jarzemski ##(52) 346 06 60
Contract Jakub Śliwczyński #         contact@jareczeq.pl     #Oceń firmę i napisz o niej opinię:
Cosinus Policealna Szkoła Medyczna w Bydgoszczy ##(52) 322 09 13
Cytodiagnostyka Ginekologiczna Hanna Chwiłka ##607 249 183
Czar-Med - Krzysztof Adamski #         kkiadamscy@gmail.com     #Oceń firmę i napisz o niej opinię:
Czar-Med Kaczorowski Cezary ##515 328 311
Damed Ratownictwo Medyczne Damian Barczewski #         damianbarczewski@gmail.com     #Oceń firmę i napisz o niej opinię:
Damian Gwiżdż Med #         damiangwizdz93@gmail.com     #Oceń firmę i napisz o niej opinię:
Dam-Med Damian Pasturczak ##605 566 802
Daniel Mroczkowski Mroczek-Med #         mroczek.med@onet.pl     #Oceń firmę i napisz o niej opinię:
Daniel-Med Daniel Stawicki #         daniel.masa@wp.pl     #796 143 876
Darko FHU Kujawskie Centrum Ratownictwa Medycznego Dariusz Drzewiecki Dariusz Drzewiecki #         dariuszdrzewieckiratmed@o2.pl     #Oceń firmę i napisz o niej opinię:
Dar-Med Dariusz Betlej ##697 369 855
Dar-Med Dariusz Muranowski ##603 889 883
Dar-Med Usługi Medyczne Daria Stanula ##667 222 227
Dartom Ratownictwo Wodne Szkoła Pływania i Tenisa Sadowczyk Dariusz #         dsadowczyk@op.pl     #Oceń firmę i napisz o niej opinię:
Dawid Bieńkowski Ratownik Medyczny #         dawbien.ratmed@o2.pl     #Oceń firmę i napisz o niej opinię:
Dawid Figurski - Ratownik Medyczny #         figur01@wp.pl     #Oceń firmę i napisz o niej opinię:
Dawid Niewiadomski #         dejf202@wp.pl     #Oceń firmę i napisz o niej opinię:
D.D-Rat Budzyła Mateusz #         budzus@interia.pl     #Oceń firmę i napisz o niej opinię:
De Etoh Przychodnia Terapii Uzależnienia i Współuzależnienia #         anka_rybarczyk@poczta.onet.pl     #604 563 363
Deltom S.C. Markowicz Jadwiga Markowicz Rafał #         biuro@deltom.com.pl     #(56) 660 11 88
Deltom Sp. z o.o. #         biuro@deltom.com.pl     #(56) 660 11 88
Dem-Med Damian Kietliński #         r-sd@o2.pl     #Oceń firmę i napisz o niej opinię:
Dens Sp. z o.o. Centrum Medyczno-Stomatologiczne ##(52) 344 44 33
Dens Sp. z o.o. Centrum Medyczno-Stomatologiczne ##(52) 344 16 36
Dens Sp. z o.o. Centrum Medyczno-Stomatologiczne ##(52) 322 33 45
Dentart Centrum Medyczne ##(52) 375 00 77
Dermodent S.C. Centrum Medyczne Aldona Czajkowska Rafał Czajkowski ##692 950 780
Detlaf Mariusz Usługi Dla Ratownictwa Medycznego ##508 137 621
Diag-Med Laboratorium #         diag-med@o2.pl     #(54) 285 45 68
Diag-Med Plus Sp. z o.o. Zakład Medyczny ##(54) 411 11 11
Diagnosta Pracownia Rezonansu #         bonus@by.onet.pl     #606 673 042
Diagnostyka Laboratoryjna Marlena Markiewicz #         marlenamarkiewicz@o2.pl     #693 601 534
Dil-Med Artykuły Medyczne Robert Jarczyński #         biuro@dil-med.pl     #514 544 841
Dob-Med Łukasz Dobiecki #         lukasz.dobiecki@wp.pl     #Oceń firmę i napisz o niej opinię:
Dobry Wzrok PHU Anna Ławniczak ##(52) 361 87 66
Doktor Nauk Medycznych Specjalista Chorób Oczu Liliana Bartuzi-Łopusiewicz #         lilibar@poczta.onet.pl     #604 416 980
Doktor S.C. Niepubliczny Zakład Opieki Zdrowotnej Aldona i Jacek Wczysła ##(52) 344 63 62
Doktór Sp. z o.o. Niepubliczny Zakład Opieki Zdrowotnej ##(52) 388 45 05
Dom Uważności Sp. z o.o. #         kontakt@centrumuwaznosci.pl     #500 623 090
Domaracki Zbigniew i Elżbieta S.C. Przychodnia ##603 648 894
Dormed S.C. Niepubliczny Zakład Opieki Zdrowotnej Irena Olejniczak-Kula Ewa Sobocińska Andrzej Jagielski Andrzej Gontarek ##(54) 280 76 20
Dorota Berkowska Doris ##888 035 298
Dorota Rybicka Obsługa Aparatury Medycznej #         doduch65@wp.pl     #660 493 521
Dr Sapporo  S.C. #         help@drsapporo.com     #(56) 622 92 44
Dr Szafkowscy Sp.j. #         info@drszafkowscy.pl     #728 322 047
Dräger Polska Sp. z o.o. #         info.polska@draeger.com     #(52) 346 14 33
Dutchmed PL Sp. z o.o. #         dutchmed@dutchmed.pl     #(52) 345 31 15
Dyplomowany Ratownik Medyczny Klajn Jacek ##668 391 770
Działalność W Zakresie Ratownictwa Medycznego Krzysztof Kobusinski ##660 323 119
Dziewięcki Artur ##602 104 496
Edumedical Sp. z o.o. #         info@edumedical.pl     #Oceń firmę i napisz o niej opinię:
Elab Ewa Stachowiak ##502 104 614
Eld-Med Sklep Medyczny Elżbieta Staszewska-Dyrda Dariusz Dyrda Sp.j. #         eld-med@o2.pl     #(52) 375 21 00
Elektromechanika Sprzętu Medycznego i Labolatoryjnego - Tański Seweryn ##601 650 569
Elkamed Naprawa Sprzętu Medycznego #         biuro@elkamed.pl     #501 598 267
Elmed Niepubliczny Zakład Opieki Zdrowotnej ##(52) 346 11 99
Elmed Niepubliczny Zakład Opieki Zdrowotnej Poradnia Lekarza Rodzinnego ##(54) 283 80 36
Elza-Bis Kselmed S.C. B.K. Kucharscy #         elzabis@pro.onet.pl     #(56) 465 45 94
Elżbieta Dubińska Pracownia Techniczno-Dentystyczna ##507 166 381
Emila Grabowska - Usługi Medyczne #         e_grabowska@vp.pl     #Oceń firmę i napisz o niej opinię:
Emilia Usługi Medyczne Emilia Kosowska ##607 173 103
Em-Med - Ratownictwo Medyczne Maciej Seelieb-Błaszkiewicz #         maciej2605@wp.pl     #Oceń firmę i napisz o niej opinię:
Endo-Medica Sp. z o.o. NZOZ #         info@endomedica.bydgoszcz.pl     #791 370 300
Endomed-Ikar Sp. z o.o. ##(52) 322 66 66
Epimigren NZOZ Centrum Medyczne #         nicponk@wp.pl     #(52) 343 60 35
Epoka Sp. z o.o. NZOZ Piotr Chodkiewicz ##523 030 100
Ermed 1. Nzoz Robert Zając ##513 186 438
Esculap S.C. Niepubliczny Zakład Opieki Zdrowotnej #         nzoz_esculap@poczta.onet.pl     #(52) 351 02 73
Eskulap Niepubliczny Zakład Opieki Zdrowotnej S.C. Zofia i Andrzej Grudewicz ##(54) 285 45 68
Eskulap NZOZ ##(54) 280 63 70
Eskulap Przychodnia Lekarska NZOZ #         eskulapwloclawek@op.pl     #(54) 231 28 08
Eskulap-Med Sklep Medyczny z Wypożyczalnią Michał Krzekotowski #         michalkrzekotowski@gmail.com     #(52) 329 01 12
Eudemos Sp. z o.o. ##602 422 085
Euro Medica Niepubliczny Zakład Opieki Zdrowotnej ##(56) 465 01 04
Euromed Przychodnia Niepubliczny Zakład Opieki Zdrowotnej ##(54) 234 00 86
Europejskie Centrum Edukacji w Opiece Długoterminowej Szkoła Policealna dla Opiekunów Medycznych ##(56) 612 35 67
Eva-Med S.C. Gabinety Lekarskie E.J. Antos ##604 841 314
Ewa Becińska Usługi Histopatologiczne ##502 323 493
Ewa Lasecka #         ewa.lasecka@wp.pl     #Oceń firmę i napisz o niej opinię:
Ewa Samul Ratownik Medyczny #         tytech@gazeta.pl     #Oceń firmę i napisz o niej opinię:
Ewa Strysik Usługi Medyczno-Pielęgniarskie #         ewa.strysik@interia.eu     #Oceń firmę i napisz o niej opinię:
Ewelina Łukaszewska Molekularne Badania Medyczne ##693 366 784
Ew-Med - Ewa Rogowska ##608 314 160
Farma-Med Kujawskie Centrum Medyczne Spółka z ograniczoną odpowiedzialnością Sp. k. ##(52) 356 71 40
Farma-Med Kujawskie Centrum Medyczne Spółka z ograniczoną odpowiedzialnością Sp. k. Przychodnia ##(52) 357 46 46
Farma-Med Kujawskie Centrum Medyczne Spółka z ograniczoną odpowiedzialnością Sp. k. Przychodnia #         farma-med@ino.biz.pl     #Oceń firmę i napisz o niej opinię:
Farma-Med Sp. z o.o. Kujawskie Centrum Medyczne ##(52) 357 42 99
FHU Elżbieta Zygiel ##605 765 310
FHU Ol-MA Sklep Medyczny ##607 488 198
FHU Visionway Karol Zawadzki #         zawadzki.ka@wp.pl     #Oceń firmę i napisz o niej opinię:
Filip Harasim #         tschirt@gmail.com     #Oceń firmę i napisz o niej opinię:
Fire-Med Przedsiębiorstwo Usługowe Łukasz Leśniak Ratownik Medyczny #         fire-med@wp.pl     #888 450 192
Firma  Promyk  Zdzisława Krywalska #         zdzisiakrywalska@wp.pl     #514 460 483
Firma Medyczna Jarosław Malinowski ##600 959 669
Firma Usługowa R-Med Rafał Detmer #         rafaldetmer@wp.pl     #Oceń firmę i napisz o niej opinię:
Firma Usługowo-Handlowa Med-Fer Wiesław Fereniec ##(54) 287 37 37
Fontes-Med Sp. z o.o. ##502 737 521
F.U.H. Med-Fer Wiesław Fereniec ##(54) 411 70 80
Gabinet Protetyczny ##(52) 372 48 75
Gabinet Stomatologiczny lek. stom. Elżbieta Domaracka #         zbydom@wp.pl     #602 158 782
Gm-Dental Grzegorz Orzechowski #         1grzegorzorzechowski@gmail.com     #Oceń firmę i napisz o niej opinię:
Gminny Ośrodek Zdrowia w Wąpielsku NZOZ #         artwals@wp.pl     #(56) 493 83 29
Goliński Jan Naprawa Urządzeń Medycznych #         znum@wp.pl     #Oceń firmę i napisz o niej opinię:
Gołaszewska Beata Usługi Diagnostyczne ##501 301 466
Górecki Grzegorz Medyczne Usługi Pomocnicze ##607 909 907
Grabowska Monika Pracownia Protetyczna M&amp;M #         pracownia_mm@wp.pl     #788 066 892
Gradito Urszula Kalinowska #         biuro.gradito@gmail.com     #Oceń firmę i napisz o niej opinię:
Grajkowska Krystyna Grajkowski Marcin S.C. Niepubliczny Zakład Opieki Zdrowotnej ##(54) 270 83 22
Grajkowska Krystyna Grajkowski Marcin S.C. Niepubliczny Zakład Opieki Zdrowotnej #         ostrowite@op.pl     #(54) 270 11 29
Grażyna Staśko Diagnostyka Laboratoryjna ##505 631 914
Grubba Dawid Ecomed PW ##515 078 332
Grudziądzkie Centrum Medyczne Grumed Sp. z o.o. ##505 400 938
Gryf-Med Wielospecjalistyczny Ośrodek Opieki Zdrowotnej ##(52) 320 87 10
